date,portfolio_return,benchmark_return,portfolio_value
2023-03-28,-0.00239512449919035,0.021462920344174213,9908066.104181008
2023-03-29,0.005948611799351601,-0.006523208782615682,10098924.376652
2023-03-30,-0.002799761735809011,-0.010037045769347904,10003704.002482627
2023-03-31,0.00492114300730602,0.002179880194516334,10233873.59896961
2023-04-01,0.014764657004557332,0.008479545448599692,9952852.037223421
2023-04-02,-0.01997159659300828,-0.0002225070484523522,9980268.33105636
2023-04-03,0.008772522985400336,-0.008878857564383964,9906399.888000274
2023-04-04,-0.014590549215704685,-0.00037725745602350984,9959437.865010377
2023-04-05,0.013083277105444616,0.005982830454997091,9804127.96791353
2023-04-06,-0.005570256098728607,-0.003063286442514534,9779350.678464122
2023-04-07,-0.011376713776064841,0.006065295159794294,10193941.346320681
2023-04-08,0.007752692270887474,0.01108239706715919,9729199.57920385
2023-04-09,0.004441700631424107,0.0027620756319340282,9920220.477575524
2023-04-10,-0.009191869029616582,0.00034847005849536613,10253835.69656775
2023-04-11,-0.011729997571683937,0.008064095327036537,9911824.801249098
2023-04-12,-0.0010748148749128222,-0.007104907446935074,10207185.113421394
2023-04-13,-0.011240869501711966,-0.007992388503236303,9852238.56981829
2023-04-14,-0.009814729729236277,-0.0017991505643608677,9737209.098412452
2023-04-15,0.0019562079042143355,-0.003826915093330205,9601293.536274794
2023-04-16,-0.008858716342550968,-0.0066300777776142775,10328181.017318165
2023-04-17,0.005065392900265429,0.01707421627498897,9715782.204591395
2023-04-18,0.015701435958834768,0.02014793888544862,10186796.647531273
2023-04-19,-0.0006855541490058237,-0.00258334538030024,9750013.243301654
2023-04-20,0.002101510619855846,0.0014254705477352888,10329345.979484955
2023-04-21,0.020980967328354867,-0.0010905853805741185,10551695.681153774
2023-04-22,-0.011076011173773468,0.010567493161063405,9578367.485077417
2023-04-23,0.01271235195180742,0.012350810056560423,9728810.891460296
2023-04-24,0.011508575979124821,-0.015395374188206818,10193282.965950806
2023-04-25,0.009343173391737833,0.0048840972005906305,10128260.730841454
2023-04-26,0.013717478507326313,-0.011161392070450336,10194230.463690048
2023-04-27,0.003605749659586189,0.016424449420877504,9856561.112398906
2023-04-28,-0.005029294955992674,0.004562232271893582,10496883.540255843
2023-04-29,0.011745732912205676,-0.0068101458452637246,10029512.366672443
2023-04-30,0.012128422117128949,-0.0015718924914406786,9695759.35578912
2023-05-01,0.011853139014932878,-0.0020007953243954255,9936712.874989264
2023-05-02,0.0012450208231923649,0.005326016485972341,9699108.275942791
2023-05-03,-0.006361945136133265,0.009977213437597303,10397735.339638526
2023-05-04,0.0027136225411161117,-0.009733865627745388,9834917.18429997
2023-05-05,0.010222300175678357,0.017148790508209024,10123120.871186156
2023-05-06,0.011043517898599656,0.01505121097038759,9882331.713754455
2023-05-07,-0.0034967612707459497,-0.007277912108319408,9846153.172559371
2023-05-08,0.003953728961273901,0.0012552161492607838,9522436.454679737
2023-05-09,-0.01228778304485956,0.01599727689702884,10149543.650747642
2023-05-10,,0.011696267280097346,10324795.313157296
2023-05-11,-0.007033087567250634,-0.0024306872704310607,9771008.104658712
2023-05-12,0.008652553595715474,0.00792905833111086,9613692.721250333
2023-05-13,-0.010693045773901618,0.027574784625472245,10200829.010684457
2023-05-14,0.011114159064340079,0.0015464398366609087,9588439.662723437
2023-05-15,0.004018351900227705,-0.005093834262960173,10304883.233987065
2023-05-16,-0.007013576956169462,0.002151778668822593,9773901.219261345
2023-05-17,0.007713563810805254,0.0028189688594758614,9724176.814293843
2023-05-18,-0.005103616918053307,-0.004120830651000883,10062115.605282823
2023-05-19,0.008295550374451283,0.004574625610327952,9740465.17874714
2023-05-20,-0.0019411147538072144,-0.010689609537547511,9823222.229676697
2023-05-21,-0.01641047125629663,-0.0053898048030781125,10088495.48316775
2023-05-22,-0.00902416240480937,0.007424202985393178,9392721.915708339
2023-05-23,-0.0035041470868728435,-0.015193837663880261,10410604.811482081
2023-05-24,0.01448189023748578,0.008728508327952987,10010910.033116434
2023-05-25,0.00981143630529225,-0.017507832291351326,9676758.496899119
2023-05-26,0.01703861412322142,-0.014981921209886834,9745688.65767829
2023-05-27,0.01733635216029858,-0.0038908086875029686,10247911.5945652
2023-05-28,-0.004547508045909149,0.0031817745853741533,10150263.233768526
2023-05-29,-0.001084868597588294,0.012527372428146496,10346695.164321303
2023-05-30,-0.003312799243305384,0.0011186048684363598,9829314.288798941
2023-05-31,-0.005915106053010765,-0.0016189824681839089,10074145.959287701
2023-06-01,-0.017614947093364586,0.005816231231863237,10106641.97794592
2023-06-02,,-0.007238089384211409,10173816.87506306
2023-06-03,-0.012055655937111106,0.0018547364341176564,10281820.280858018
2023-06-04,0.00045828118465672605,-0.010195016321598239,9820684.023538914
2023-06-05,0.021957708095629844,0.001343314651878718,9971457.43305988
2023-06-06,-0.004293450963307085,-0.0005685269326446302,9847462.563604964
2023-06-07,0.0027477400562806726,-0.0066384112930447554,9986847.031660907
2023-06-08,0.009866483858092832,0.0020853657288396523,10174608.195515744
2023-06-09,0.0036029129196590696,0.002026946878436785,9586491.124934824
2023-06-10,0.0037248418794229585,0.011179086111052212,10277342.89236482
2023-06-11,-0.0028240243368808002,-0.013850700627565089,9715204.468934063
2023-06-12,-0.0015187797506123263,-8.444016927338348e-05,9923157.420075692
2023-06-13,-0.008800105221878282,-0.006242361597331314,10310985.481241532
2023-06-14,0.009260450088894076,0.008427858523586625,10082002.42949585
2023-06-15,-0.01661491656614096,0.0073852085867291955,10084882.487065915
2023-06-16,0.010510883383822023,0.005170918605617589,9704843.488676222
2023-06-17,-0.013236983847452425,-0.005734499322625168,9738978.51604404
2023-06-18,0.010426072740766523,0.008569235246460858,10235314.09916723
2023-06-19,-0.002738175262121811,-0.013171178358689984,9852714.113628903
2023-06-20,-0.011518686881330802,-0.015017796332334942,9876272.031675037
2023-06-21,0.006592986450796365,-0.010882838999117316,10240987.812763678
2023-06-22,0.010087675350757748,0.0002987267070578469,9737521.613657618
2023-06-23,-0.003580786481035369,0.006676479608894643,10067308.783221565
2023-06-24,0.008006105486789332,-0.026184292266085717,10010726.831541922
2023-06-25,-0.022050844946693505,0.012504685486918077,9999328.56853419
2023-06-26,-0.012405962897466004,0.0017800097656059076,9870391.092030624
2023-06-27,0.01372408930468729,-0.013509951128307975,9855036.204634167
2023-06-28,-0.0014366927419791615,0.0015085227326062291,9730408.959051283
2023-06-29,-0.017822133264488477,0.010432728732105776,10120666.256510327
2023-06-30,-0.006188661804419937,0.00599496913775633,9832962.702120816
2023-07-01,-0.008434004725250807,0.010491657562985693,10242186.155291812
2023-07-02,-0.0008596173147292473,-0.011696219664573997,9943861.239602337
2023-07-03,-0.002907509838076474,-0.003126047116245641,9735387.37764474
2023-07-04,0.0025893172893816084,-0.007722230074711789,9940546.529462894
2023-07-05,0.00010533948387425303,0.016058221845398863,9897285.700215882
2023-07-06,0.014397392550370187,0.006354265591379669,10252275.852932014
2023-07-07,0.005045485997196691,0.026223086300618766,9907749.952687116
2023-07-08,0.005376716111935861,-0.003608485800755047,9930947.404699918
2023-07-09,0.012451571238945218,-0.005922067905140742,10352886.67637311
2023-07-10,-0.0030876875042958178,-0.0006854397473563548,10127066.830365837
2023-07-11,-0.011818774433584851,0.01300521499280294,10415676.504000874
2023-07-12,0.012869703246322492,-0.002695077204378126,10314761.251015976
2023-07-13,0.0021584174810811247,0.0017199383811624981,9778209.352909286
2023-07-14,0.0021935120789892846,0.0014702163259813759,10247487.713600026
2023-07-15,-0.005533299215302364,0.000955470850819705,10381325.823018648
2023-07-16,-0.005368553331035774,-0.005271586144162301,10383203.283080855
2023-07-17,0.009267223387708436,-0.0006356196111932992,10247023.995894171
2023-07-18,0.010646557981376103,-0.0010209234121622206,10241880.748727294
2023-07-19,0.008638234057466585,0.0005319180629281576,9924334.739081113
2023-07-20,0.00872961605445475,0.009091651363374373,9790654.478912607
2023-07-21,0.006490295372597589,0.016445652311620432,9911945.670275636
2023-07-22,0.002115227300781566,-0.006963912864027361,9583802.74964181
2023-07-23,-0.0009537968432098059,-0.0029279426230894353,10335698.828855427
2023-07-24,0.012903238499415532,-0.006825107085655679,9929176.760145571
2023-07-25,-0.0029372087049043365,0.002283913835000454,10322832.68226624
2023-07-26,0.00449979213880747,-0.0042451451175987915,9692125.1056946
2023-07-27,-0.007240129979542464,0.0027581715036778982,10270656.230250552
2023-07-28,-0.005792990368504504,0.010532642194003081,9876279.83545517
2023-07-29,-0.001561545678572265,-0.022132485172241475,9678907.647922706
2023-07-30,-0.007239383767271635,0.005026019006406218,10406779.51303994
2023-07-31,0.008778518254783005,-0.0035416834400809104,10276827.917335194
2023-08-01,-0.012680342515450294,0.0047438004118595,10052948.105046446
2023-08-02,0.001792296233810729,-0.007468224939751803,10008484.471283741
2023-08-03,0.002125080968421812,0.011366348894761876,10109877.504704779
2023-08-04,-0.01730799578319681,0.008819525562362556,10048657.144479353
2023-08-05,-0.0036102382052360872,0.005715169336883786,9801931.011457132
2023-08-06,0.003356995380481427,0.007739031460290885,9896986.93255377
2023-08-07,0.005087279932940681,-0.006110584204549562,10490179.458009675
2023-08-08,-0.0012430720860016585,-0.004976613792203609,10668039.185657004
2023-08-09,0.007568882044807154,0.0073719258073573135,10390667.12630767
2023-08-10,-0.0002931625723604081,-0.006309562284917508,10119555.985040655
2023-08-11,0.0009365291207505673,0.013610715419922781,9915562.741824517
2023-08-12,0.0033165386898655366,-0.0023123196415292843,9800453.526525758
2023-08-13,0.010069996287341688,0.005117049508745597,9816929.39739245
2023-08-14,-0.005957180024155319,0.019493245673295807,9861683.08532831
2023-08-15,-0.004068218725182975,-0.005756010186612689,10537791.010356443
2023-08-16,-0.005888964917292147,0.001218855757603045,10451570.57409565
2023-08-17,-0.0025219771614193335,0.010087648481735765,10186569.59748385
2023-08-18,0.015062342580797647,0.009161496499888781,9759846.705896793
2023-08-19,0.006527253193298222,-0.002350337792154223,10223263.98167776
2023-08-20,-0.01051089745168842,-0.004050573937696686,9940345.742872348
2023-08-21,-0.005204469655886746,-0.0014982233929054659,9461747.64033897
2023-08-22,0.0045276722427640215,0.013630719895362273,10071775.159350315
2023-08-23,-0.008265077809327705,-0.0019119527072395189,9789521.739791486
2023-08-24,-0.0064534004081475685,0.0013030412323511847,9797986.64272749
2023-08-25,0.014249596661741488,-0.0032410782383108256,9937398.001607997
2023-08-26,-0.005333756284731867,0.00694993708316388,9875419.256764397
2023-08-27,0.010346668160293868,0.001999725338252907,9991435.795223998
2023-08-28,0.013353231895309386,-0.008430904296824061,9979417.362495698
2023-08-29,-0.006534620911689643,-0.008119417026314949,9531047.726788092
2023-08-30,-0.008099625565571414,-0.01738745009899956,10380069.497220708
2023-08-31,-0.001961320864811651,-0.0068818926821305445,9754155.81926283
2023-09-01,-0.01008627720673625,0.007745512232689549,9761900.403717382
2023-09-02,0.002010338785027424,0.01251384484211041,9917861.687052425
2023-09-03,-0.0012565191185338648,0.006770025268954655,9972916.288157677
2023-09-04,0.004405800158863016,0.005591689805766131,10364744.95420796
2023-09-05,0.014769434562328211,-0.000538734445757846,10067355.863013726
2023-09-06,0.008974849807703193,0.007574230994225882,10141616.371027384
2023-09-07,0.005692397754123563,0.003176504007736958,10068634.04689582
2023-09-08,-0.018860484129679184,0.01684004074788412,10057865.395624693
2023-09-09,0.005233759821023752,-0.0002860078275907361,10077432.375771752
2023-09-10,0.01802627660704549,0.012687072753625179,9516816.464357765
2023-09-11,-0.02930522516313517,0.00846702673636074,9937520.378790118
2023-09-12,0.007693825429756254,0.007218989575837428,10290565.27764279
2023-09-13,-0.0007935857475646428,-0.01750342192915638,10985582.752701672
2023-09-14,-0.007697950030229446,0.008962706053929397,9698922.766865123
2023-09-15,0.008811285839119536,-0.00054757181018238,10105769.990081089
2023-09-16,0.017897059006073305,-0.0033953384499140257,9857238.355531415
2023-09-17,0.008552307288377537,-0.012746217370601219,10511912.975974211
2023-09-18,-0.002911919512615264,0.000549715794286352,9661554.30980213
2023-09-19,-0.008634698244081564,0.0009019643713641834,10156234.87257897
2023-09-20,0.002246276337895438,-0.01112701729633324,9648197.225123953
2023-09-21,0.009531692923815883,-0.012659521556043227,9920358.332984792
2023-09-22,-0.003070530262337276,0.004979575321153,9991421.667312548
2023-09-23,-0.002103829916507967,0.008445346179552393,10267422.920434901
2023-09-24,0.029020002498383983,0.0023125461893017956,9730708.293460367
2023-09-25,0.01158651945959726,0.010957511847159264,10165845.762211846
2023-09-26,0.012301286783936322,-0.00017746485916348743,10004694.430846987
2023-09-27,,0.00011083853039817865,10068198.346571496
2023-09-28,-0.006271886792934604,-0.007653252258667113,10239583.178671286
2023-09-29,0.0015468163945423904,-0.013442177797983455,9679360.826748678
2023-09-30,-0.009211375578851495,0.017291959204736262,10202648.743287148
2023-10-01,0.01680397298889294,0.010781691452247716,9857773.786727645
2023-10-02,0.014903123065906455,-0.011932613104246304,10273968.363744207
2023-10-03,-0.004535453373840538,0.002001767170481524,10083639.40863447
2023-10-04,0.018639186066074846,-0.0003004167999329999,9947617.904620737
2023-10-05,0.0007574790328005787,-0.0018659322584673888,9852493.507727295
2023-10-06,0.026693897173890486,-0.0030811606303344547,10205823.748588832
2023-10-07,0.0022468613052503647,0.004031422322711809,10315237.921370232
2023-10-08,0.00656192750328422,0.00796357972924327,9866787.114784954
2023-10-09,0.014799034411695585,0.0042215205212538486,9716748.35855465
2023-10-10,0.013576333498078092,-0.00048466536941274335,10173552.760736307
2023-10-11,0.005907320661358935,-0.0008150404520200798,9637867.264491575
2023-10-12,-0.000611403194438358,0.009031328852303998,9673621.890604258
2023-10-13,0.005941326999931192,0.00477100444304456,9734324.931118025
2023-10-14,-0.0073618417187611505,0.0012542051673188985,9896137.379240314
2023-10-15,0.002321337188641159,0.00027688832159902956,9665917.027696138
2023-10-16,-0.010293075324979948,0.003707434586510599,9515300.022654606
2023-10-17,,-0.003615138197035045,9716138.95141572
2023-10-18,0.0013042676413944306,0.007993849355773894,10160618.611643154
2023-10-19,0.013422778906716724,-0.009082727056540799,9682113.981968308
2023-10-20,0.010058046415960593,-0.0031031085878983366,9914932.580511458
2023-10-21,-1.9122957256082667e-05,0.006099954859014215,10486674.61559139
2023-10-22,0.018269896981754963,-0.009595945320188459,9987706.467493227
2023-10-23,-0.004890613908465737,-0.013557076883845503,10085632.747432398
2023-10-24,-0.018378326617980233,0.0011676990788631607,9763489.995437112
2023-10-25,-0.02102101294200962,-0.014668123390018236,10540868.713425035
2023-10-26,-0.011011909405957171,-0.011089231986466752,9864676.377715392
2023-10-27,0.008966247432622289,0.007409347066557888,9942973.828887122
2023-10-28,-0.005548026834673863,-0.0012430673184516219,10329264.66949184
2023-10-29,0.005409586418573021,0.012169382547380867,9954566.438786596
2023-10-30,0.01726283383583977,-0.010243329068437093,10011972.195668804
2023-10-31,-0.01020096962577806,-0.0002455712906905596,9929577.919802718
2023-11-01,0.005584997317958899,0.0041962609788698335,9931291.905485693
2023-11-02,0.006189630726557222,-0.009934634371160178,10092625.502707023
2023-11-03,,0.009885857140496621,10138235.797299527
2023-11-04,,0.005196109948494349,9839187.892196858
2023-11-05,-0.002077070555494766,-0.013883583780186906,9808479.885963267
2023-11-06,-0.003037529809130093,0.0002603238341225954,9847715.97778561
2023-11-07,0.02191613218417973,0.004073610626327695,9649686.496450057
2023-11-08,0.0060276674236671825,-0.0047105100617525165,9602392.435370175
2023-11-09,0.010052905496854982,-0.012718784149579323,10074291.786806228
2023-11-10,0.014348929315218388,0.0031061291050266918,10234648.950793779
2023-11-11,-0.0057047399945921685,0.02050118655254305,10217761.323286304
2023-11-12,0.013298210970536793,-0.0028828568924192137,9404502.181715835
2023-11-13,-0.0042189411499767,0.014723170631562378,9938733.728239184
2023-11-14,-0.004646233893382973,-0.0061705993958532145,9724477.01110186
2023-11-15,-0.0019199997230813616,0.0025399107150895655,10035934.359455215
2023-11-16,-0.0054206483494495476,0.007543702777885073,9895544.120297655
2023-11-17,0.009021564326571628,0.0005242770062577148,10147977.976561148
2023-11-18,0.003472106551450557,-0.0020796208399310803,9995211.727399664
2023-11-19,-0.004112244146171128,0.007135147692153363,9525999.526270527
2023-11-20,0.007545050331548219,0.017623096037422986,9758228.531800115
2023-11-21,-0.0019518243738634602,0.003305282321752181,10001446.278706664
2023-11-22,-0.002480703703646766,-0.004044541588773126,10022527.607307771
2023-11-23,0.0012868388490154365,-0.0011077640153371471,9648580.798074
2023-11-24,0.005434603556662173,0.023277368810808368,9615885.07411347
2023-11-25,0.004698476493774196,0.0018141640470431502,10014061.334393295
2023-11-26,-0.0028324918225283045,-0.0047497232872017545,9649083.173487369
2023-11-27,0.009271112074394024,-0.009705611248342858,9582842.643374804
2023-11-28,-0.001423941510796561,-0.01583310984701345,9888714.871842165
2023-11-29,-0.00574984488608719,0.0038722584646157096,9877888.477165338
2023-11-30,,0.0064917779354205325,9780399.880665176
2023-12-01,0.010631784809990214,-0.0029702656196868614,9824065.760818759
2023-12-02,0.0009239007619400756,0.00046526623772141307,10003458.9308056
2023-12-03,0.0029087235851051477,-0.009934155383597614,9819959.274080046
2023-12-04,0.011258029156995156,0.0017963561834475096,10017674.25541621
2023-12-05,-0.00397406231597816,0.00493345788510412,9904882.865970666
2023-12-06,-0.012943992484741285,-0.00421647840450874,10041912.538846664
2023-12-07,0.0014978070221521851,0.015814074026272554,10219551.391359162
2023-12-08,0.003879615520802954,-0.006933956940722205,10209811.961347649
2023-12-09,-0.0018284906616037279,0.0031512894361708406,10322052.61776652
2023-12-10,0.01553737578076169,0.008234854977341449,10209536.72422429
2023-12-11,-0.024061665677213566,-9.560550134444287e-05,10059639.38288545
2023-12-12,0.01200056637899783,-0.0010962913700504227,9891642.090589965
2023-12-13,0.008711536503642259,-0.012259795354046959,9903059.769295944
2023-12-14,0.005367707777004594,0.01281607346144655,9780555.673391048
2023-12-15,-0.03255901549469096,-0.0009290388150083629,10001132.32276289
2023-12-16,0.013638887832702683,0.005436288824413423,10174346.869677983
2023-12-17,-0.009464341106358852,0.006654484390741267,9818583.099279245
2023-12-18,-0.004276919783833867,-0.005054686428159778,9990695.535334056
2023-12-19,-0.0009059266479006881,-0.001177757438620934,9830659.442819558
2023-12-20,0.0048741803465197535,0.012610341156691532,10052338.582546903
2023-12-21,0.0071942804219255,-0.009454778991664005,9862654.154012512
2023-12-22,0.009728405543192965,0.01975126267281531,9815122.357176486
2023-12-23,0.008958535100785162,-0.006103855067486465,9830008.326266993
2023-12-24,0.003329272042131259,-0.010015657109764606,10125832.193461392
2023-12-25,0.004959226590575908,0.001790781186196811,9975812.648667412
2023-12-26,-0.010107537158222464,0.020475134379058835,9892894.567499992
2023-12-27,-0.006710268068190222,-0.016598693420329845,10065351.125636803
2023-12-28,0.009754602236748323,-0.0006691414664072294,9896370.945633087
2023-12-29,0.009172094867286812,0.004886385155309001,10281629.473421426
2023-12-30,0.00803799416444421,0.0009028496268197821,9756533.461576685
2023-12-31,-0.004344167616565275,0.004037295030027086,9953257.12179568
